timestamp,weather_temp_c,weather_humidity_pct,hive_sound_db,hive_sound_peak_freq,vibration_hz,vibration_var,threat_type
1/3/2025 4:00,43.23180358,83.51194527,74.13994088,244.0685809,221.3309163,7.90772853,Environmental
1/3/2025 5:00,40.9687518,70.57357102,73.91175171,246.1869788,243.4249419,12.25260697,Environmental
1/3/2025 6:00,43.46193847,85.84619753,62.13979872,248.6609365,196.5598561,8.445160473,Environmental
1/3/2025 7:00,42.5336853,85.10027049,66.50534786,229.7256527,220.6556419,6.350319552,Environmental
1/3/2025 8:00,35.98657917,82.49607577,75.77656018,262.1752294,174.1742098,10.91310019,Environmental
1/3/2025 9:00,38.21610072,83.31112228,78.08104841,208.7352345,208.1779315,11.77271897,Environmental
1/3/2025 10:00,33.2552168,91.80759238,71.84178306,266.9316797,208.5811268,12.44129107,Environmental
1/3/2025 11:00,41.20541467,81.86302416,71.17200446,255.4068648,202.7330947,9.557413959,Environmental
1/3/2025 12:00,37.5424324,83.06715091,74.99912123,228.8292784,217.4998194,14.44436664,Environmental
1/3/2025 13:00,35.76923531,73.42199986,71.01153096,266.8877038,220.2285211,13.98688177,Environmental
1/3/2025 14:00,40.57038195,86.73456054,72.77058251,296.553062,215.8967662,3.989433124,Environmental
1/3/2025 15:00,42.81276308,76.33840455,70.53940222,276.1910137,187.9548092,6.245058358,Environmental
1/3/2025 16:00,33.19616619,73.64690968,72.19818303,260.4837569,225.5254836,5.761702348,Environmental
1/3/2025 17:00,31.06968969,80.43482868,67.64111983,259.1877154,234.0390725,10.4147243,Environmental
1/3/2025 18:00,40.28039926,81.83369099,72.65032353,235.9065347,216.4077717,10.59032829,Environmental
1/3/2025 19:00,40.46158543,76.85007062,72.60583628,244.6832242,217.6491567,12.48855713,Environmental
1/3/2025 20:00,32.02081889,69.62822138,62.58907301,203.3276776,206.4347112,12.2483017,Environmental
1/3/2025 21:00,37.1453478,81.58232066,75.44608748,276.5537226,218.6172413,14.06075767,Environmental
1/3/2025 22:00,38.27637998,73.30081421,67.02799824,220.3892697,202.2373229,8.925949936,Environmental
1/3/2025 23:00,40.41075506,93.76615865,63.08909242,257.8565494,199.1891212,11.42409127,Environmental
1/4/2025 0:00,37.60674005,65.35275339,74.64148496,237.8999857,209.3219952,6.790742766,Environmental
1/4/2025 1:00,36.03715017,83.42312353,69.0537783,256.57324,227.2384371,13.96198497,Environmental
1/4/2025 2:00,36.97164155,68.18513747,75.33611208,243.3702366,242.2918489,11.15013134,Environmental
1/4/2025 3:00,37.60658741,82.79020715,79.7550628,291.5396106,221.3876227,10.48057178,Environmental
1/4/2025 4:00,41.22872047,73.23471174,71.66535186,249.482743,226.2781642,7.499893582,Environmental
1/4/2025 5:00,33.23129752,63.41613251,64.41307944,240.8264943,214.1361683,15.81169349,Environmental
1/4/2025 6:00,41.31798011,72.30327107,71.73854226,241.8584353,214.3127232,10.55597695,Environmental
1/4/2025 7:00,39.85751335,77.28593213,75.31925766,227.1612355,220.1267812,17.79302118,Environmental
1/4/2025 8:00,38.66923923,91.46571605,70.45760089,261.6155419,218.8643361,9.488777257,Environmental
1/4/2025 9:00,35.66155281,83.44241087,65.74231405,263.3117047,241.7057401,11.09959422,Environmental
1/4/2025 10:00,37.1412538,83.63172463,68.45663472,268.7109425,183.3718783,8.993177896,Environmental
1/4/2025 11:00,32.02756401,68.03951336,76.81931115,267.9036996,205.6103953,5.492489632,Environmental
1/4/2025 12:00,29.10641349,75.65203594,82.10207506,258.6976854,208.8085543,11.39524063,Environmental
1/4/2025 13:00,33.31712494,77.6214131,70.49738737,248.277987,235.8161224,11.03393568,Environmental
1/4/2025 14:00,40.00497805,74.49302174,74.48907704,282.578739,200.5970096,7.336913033,Environmental
1/4/2025 15:00,42.00735301,78.46924811,77.01910696,241.1492858,249.1009115,10.39445745,Environmental
1/4/2025 16:00,38.77468647,92.51774417,68.19114761,231.1775581,211.0287158,11.35700185,Environmental
1/4/2025 17:00,33.30272278,85.09976722,67.30614341,272.9562532,172.1147939,7.640302675,Environmental
1/4/2025 18:00,32.94059555,73.39016427,71.23832951,246.4154675,214.9324486,9.522445386,Environmental
1/4/2025 19:00,38.61016472,71.93171166,73.5342482,263.2533194,227.7007588,11.66960033,Environmental
1/4/2025 20:00,38.889254,96.28058642,69.56452914,243.8583356,204.9294484,6.903211988,Environmental
1/4/2025 21:00,34.26658464,72.88962149,69.64659809,256.6859026,221.0228412,7.703394168,Environmental
1/4/2025 22:00,40.70055369,85.91530138,69.20175846,236.9416771,230.9685584,10.56392076,Environmental
1/4/2025 23:00,33.65561822,79.45615795,71.31017906,232.0061043,223.7968679,5.635532544,Environmental
1/5/2025 0:00,42.0085583,89.98359988,68.73741333,257.2690868,171.8015607,6.530957019,Environmental
1/5/2025 1:00,37.11866324,71.42293583,73.57198241,289.9459306,196.4677056,7.487609788,Environmental
1/5/2025 2:00,38.7063451,92.88892919,63.88812844,254.9807224,256.425977,5.044722555,Environmental
1/5/2025 3:00,34.15679238,76.61114715,67.39705794,266.2520258,224.8331944,4.675113821,Environmental
1/5/2025 4:00,39.54623121,75.3796889,76.37223608,237.4482493,207.2676943,11.62339483,Environmental
1/5/2025 5:00,40.28877945,83.58479491,61.57201341,260.7606888,199.313839,10.70582833,Environmental
1/5/2025 6:00,33.72879669,83.57057718,65.96700548,224.347307,234.2764027,10.72493357,Environmental
1/5/2025 7:00,36.1580696,91.60943079,67.79673789,250.6421535,225.378269,8.141002198,Environmental
1/5/2025 8:00,39.41340888,75.73238122,67.94180839,277.2528528,199.1882789,2.761659007,Environmental
1/5/2025 9:00,42.83281099,100.3946236,67.97365367,211.2632392,213.7903205,9.14133115,Environmental
1/5/2025 10:00,37.43022848,71.09289566,72.89780571,260.4901475,190.1118876,12.0975902,Environmental
1/5/2025 11:00,44.15805495,81.37568266,68.31337419,247.1599357,232.3051353,4.807985183,Environmental
1/5/2025 12:00,38.49317211,76.8762884,79.23912506,246.5165453,253.3577522,6.688777907,Environmental
1/5/2025 13:00,39.7617775,82.55520211,65.65476376,253.5479223,244.2503767,9.028624887,Environmental
1/5/2025 14:00,32.92411205,79.85949739,65.48788453,243.1531812,218.3682446,4.883043352,Environmental
1/5/2025 15:00,33.15302498,83.85653468,67.38640652,198.7051132,235.6968807,10.81710927,Environmental
1/5/2025 16:00,35.85837553,69.46535831,74.17903948,256.9870125,267.6520457,11.2605658,Environmental
1/5/2025 17:00,39.16310942,78.66457656,74.08387934,262.501704,245.0345002,8.436031244,Environmental
1/5/2025 18:00,36.69377758,76.16717463,73.95400861,279.9674888,210.8231901,8.725678817,Environmental
1/5/2025 19:00,38.94223167,78.033908,74.76026827,204.9644542,203.4658991,7.652750998,Environmental
1/5/2025 20:00,31.03893196,72.29089245,65.42421942,245.9779069,242.2593178,9.264818046,Environmental
1/5/2025 21:00,34.90755884,79.54436367,75.24586811,230.4808237,201.7885023,11.67564688,Environmental
1/5/2025 22:00,37.33539165,85.17987753,69.93176604,264.033273,199.2984377,9.963746048,Environmental
1/5/2025 23:00,37.36792996,70.27287261,62.18261026,263.7149807,212.9809524,6.933159155,Environmental
1/6/2025 0:00,37.71146319,89.02415086,58.59631077,220.0672262,201.5422712,14.3835366,Environmental
1/6/2025 1:00,38.84776095,86.13853792,64.2991954,227.6092825,228.9562743,10.17482299,Environmental
1/6/2025 2:00,39.64621646,78.49863207,71.39071863,253.1623817,235.5553478,12.42102485,Environmental
1/6/2025 3:00,33.14038402,62.02185156,75.00872699,273.7545019,199.5875396,4.42049378,Environmental
1/6/2025 4:00,38.29710446,87.44670581,78.98797261,260.3259514,212.5656661,7.320608135,Environmental
1/6/2025 5:00,38.03435388,77.60588237,64.92466047,290.975113,255.703368,13.40814605,Environmental
1/6/2025 6:00,35.23744881,86.84015459,73.19813205,258.8509125,244.9933053,11.90611343,Environmental
1/6/2025 7:00,40.22004271,85.09525027,71.70395704,214.3277774,221.6724215,8.331424123,Environmental
1/6/2025 8:00,34.16047713,93.45453295,78.6449767,277.184412,225.1042683,14.05187536,Environmental
1/6/2025 9:00,38.03615954,81.62237822,64.53264315,257.9398261,221.2077186,6.092043649,Environmental
1/6/2025 10:00,37.84640866,79.36216349,78.98780583,267.8842666,220.2289088,10.74636193,Environmental
1/6/2025 11:00,38.13263713,78.37668812,64.58786401,246.9789624,205.0780349,6.249053383,Environmental
1/6/2025 12:00,39.53366544,83.13011728,61.06646244,247.5463073,239.9140277,13.17767122,Environmental
1/6/2025 13:00,41.07751053,80.31130566,65.77477336,228.3260235,226.8920981,11.1378401,Environmental
1/6/2025 14:00,41.86199333,88.7998372,69.33885672,225.1158824,213.6178681,10.65169358,Environmental
1/6/2025 15:00,37.39375026,75.37684714,71.26442407,239.9208452,207.4386783,10.9343585,Environmental
1/6/2025 16:00,36.79402226,81.95283511,71.36602011,227.21142,210.3751775,14.31333082,Environmental
1/6/2025 17:00,34.51376146,63.06676441,60.69077423,250.5821989,220.6183456,9.647167434,Environmental
1/6/2025 18:00,41.64256949,58.61732454,71.97966937,281.228764,197.4443847,8.860580465,Environmental
1/6/2025 19:00,35.74132425,72.84523163,68.36868997,278.5497057,256.7477335,8.992182325,Environmental
1/6/2025 20:00,43.71518064,80.28461182,78.76845513,248.134027,222.6211565,11.09642342,Environmental
1/6/2025 21:00,47.53656104,86.8102846,66.46367735,269.3799574,212.7633493,8.530749451,Environmental
1/6/2025 22:00,40.72580408,80.2486847,71.39287957,250.2797044,226.7316625,11.27489769,Environmental
1/6/2025 23:00,32.1890992,85.33258135,65.0899029,221.1540173,218.8317751,10.25194301,Environmental
1/7/2025 0:00,35.91948151,86.64825486,63.28912417,241.861125,208.3025173,9.860238189,Environmental
1/7/2025 1:00,38.83659285,71.9368564,73.62141339,251.2600474,182.1610749,4.124225679,Environmental
1/7/2025 2:00,37.96304212,78.23226146,69.48289943,249.4403509,224.5111968,12.84294883,Environmental
1/7/2025 3:00,34.6666853,70.62422726,64.53338071,255.7783333,244.8989476,8.705981685,Environmental
1/7/2025 4:00,30.49490047,66.3680571,65.83481639,238.8454223,211.8322275,10.11574337,Environmental
1/7/2025 5:00,37.06476101,88.39471688,66.61991347,232.7536408,229.5775108,5.39307379,Environmental
1/7/2025 6:00,39.16907512,80.82042547,69.26278755,281.7655221,207.5558511,16.18089451,Environmental
1/7/2025 7:00,37.32370565,69.78386844,70.3495979,228.475096,204.964883,11.1910999,Environmental
1/7/2025 8:00,39.66674627,75.0226584,74.93702573,273.1501552,248.7260351,11.58824022,Environmental
1/7/2025 9:00,42.09028614,64.95361258,68.41046726,232.6598949,222.3845172,8.285652342,Environmental
1/7/2025 10:00,37.50152647,95.05739904,69.15140102,258.2758463,215.3546134,10.22713986,Environmental
1/7/2025 11:00,38.01805004,83.58659253,75.82653768,282.94788,226.1924016,11.76864066,Environmental
1/7/2025 12:00,34.54740647,79.29698606,74.70144732,267.3193728,224.2321947,12.65918188,Environmental
1/7/2025 13:00,39.47230013,89.60245007,71.44679578,242.8860337,226.7168251,1.208216872,Environmental
1/7/2025 14:00,39.14865721,50.8126974,61.38268296,259.035372,229.5505867,6.51271366,Environmental
1/7/2025 15:00,35.86369387,90.96432791,67.57984934,294.8584062,219.9616029,11.22410853,Environmental
1/7/2025 16:00,42.8506232,81.04821693,64.9882801,247.805451,219.2877853,5.905775043,Environmental
1/7/2025 17:00,37.23250379,74.06246325,74.62178879,250.6922375,214.344085,9.681454208,Environmental
1/7/2025 18:00,38.66936606,84.9345136,65.00143886,229.1682473,242.0935843,8.762989383,Environmental
1/7/2025 19:00,33.74947372,83.55050168,72.31684903,219.3856949,224.5896343,12.20674928,Environmental
1/7/2025 20:00,39.12315936,85.05585187,62.97865451,256.6208031,213.9476048,8.551629524,Environmental
1/7/2025 21:00,40.61166683,91.83419609,78.97185027,276.2961574,217.8053164,11.05816049,Environmental
1/7/2025 22:00,40.30046862,80.96942359,70.65382094,266.4750626,218.8143471,7.812139191,Environmental
1/7/2025 23:00,36.7565808,85.07128302,70.01496646,256.8041995,233.4015848,8.875475611,Environmental
1/8/2025 0:00,40.26874449,83.03074083,63.82593457,278.8460958,209.9851051,5.03471397,Environmental
1/8/2025 1:00,34.86486887,71.83163871,70.26086659,244.5229899,213.2633606,11.8591059,Environmental
1/8/2025 2:00,39.01962608,82.52838297,72.04914229,262.3226934,177.8409332,8.906685243,Environmental
1/8/2025 3:00,31.45936981,80.28847941,69.97683514,270.9106455,243.7526879,10.60832514,Environmental
1/8/2025 4:00,36.49891677,83.8812889,67.36041181,249.972147,239.7227263,8.326685962,Environmental
1/8/2025 5:00,40.41703592,85.41921095,65.22604091,269.4778826,233.9713269,10.30577766,Environmental
1/8/2025 6:00,35.71302963,73.12635185,67.31168712,260.8518893,200.8874967,11.31253675,Environmental
1/8/2025 7:00,34.27473341,78.36745132,70.54823877,298.9026029,192.4536869,14.4160437,Environmental
1/8/2025 8:00,38.44952724,83.28937534,70.59173957,258.8945364,216.9262979,14.36215054,Environmental
1/8/2025 9:00,36.63058657,89.05787658,66.7781644,248.7949631,198.560749,11.36507116,Environmental
1/8/2025 10:00,42.33537787,79.38115056,69.01557151,227.7076607,215.4141469,5.221617221,Environmental
1/8/2025 11:00,35.26136604,81.81428837,76.59506599,306.1842172,208.2682983,14.30590047,Environmental
1/8/2025 12:00,38.73125744,78.79001883,72.16297226,251.2383297,222.2079145,8.775000512,Environmental
1/8/2025 13:00,33.80567102,67.65099838,73.26622442,244.4659982,208.078222,10.02551688,Environmental
1/8/2025 14:00,40.38479676,81.44291154,66.71972532,274.5258591,251.5837101,11.48366997,Environmental
1/8/2025 15:00,40.92099053,89.93567997,75.65049658,262.2819835,231.9669409,11.55898172,Environmental
1/8/2025 16:00,34.70798698,85.60578525,63.22093014,234.1080109,246.0713014,12.52066049,Environmental
1/8/2025 17:00,42.46219487,77.82660493,64.23875579,245.1912561,222.0406259,10.23696615,Environmental
1/8/2025 18:00,41.40104144,77.1098366,71.76017236,230.227457,229.0063456,10.00932565,Environmental
1/8/2025 19:00,35.75055999,78.1133651,69.07912127,244.5968974,255.4268248,9.704661993,Environmental
1/8/2025 20:00,37.26831167,63.22039234,65.52896324,244.7385315,206.2829465,14.14512278,Environmental
1/8/2025 21:00,37.50518667,90.30755399,70.30852317,250.7445567,218.224071,10.01138875,Environmental
1/8/2025 22:00,43.15638501,61.44311419,59.99227128,239.1365834,220.2905576,12.07031327,Environmental
1/8/2025 23:00,39.41926159,76.9260327,75.09521847,270.6039081,223.6811566,12.88797272,Environmental
1/9/2025 0:00,38.81793579,75.50813579,73.4890842,252.2122625,220.0267969,14.41886072,Environmental
1/9/2025 1:00,30.64738361,68.65852664,64.06464787,242.734787,214.9078366,5.478023057,Environmental
1/9/2025 2:00,35.0445259,73.11326657,82.28712046,286.034839,211.7650116,8.909250129,Environmental
1/9/2025 3:00,34.55238801,64.73495669,69.41559907,230.0429603,218.3029894,5.199382453,Environmental
1/9/2025 4:00,35.71407663,81.18901676,71.83104799,258.3494392,193.5902203,12.56405719,Environmental
1/9/2025 5:00,35.59936491,85.06286332,69.94680662,222.47225,213.6760459,11.09609123,Environmental
1/9/2025 6:00,39.83889614,78.87209682,77.65889445,270.1502154,214.8669177,12.25036544,Environmental
1/9/2025 7:00,43.80138046,95.68387681,63.8600006,231.4693378,249.6983757,6.825156847,Environmental
1/9/2025 8:00,34.0323766,76.11044695,72.10113355,247.9520659,206.9887276,7.977362615,Environmental
1/9/2025 9:00,35.86298881,72.96392297,81.40816439,255.9502214,237.7351811,8.532767596,Environmental
1/9/2025 10:00,37.44212997,74.29156815,56.74145833,222.4398145,183.7876264,3.250648666,Environmental
1/9/2025 11:00,34.41392308,90.59964544,69.77781916,275.8112752,228.2196515,12.34767648,Environmental
1/9/2025 12:00,35.29730901,84.19160763,73.64357117,238.4670542,231.1908074,11.69856328,Environmental
1/9/2025 13:00,36.35134214,71.01785254,64.07935834,251.7301108,226.5401974,7.622422509,Environmental
1/9/2025 14:00,38.07975602,84.56429629,73.09095357,281.0376024,245.5396166,6.996125702,Environmental
1/9/2025 15:00,43.05075863,75.75218796,75.22436406,251.3597325,211.7570124,4.576909421,Environmental
1/9/2025 16:00,37.48530647,67.52493412,74.83649618,280.3358531,204.0617802,10.90591223,Environmental
1/9/2025 17:00,35.82382543,74.97212216,73.87247352,249.2292348,254.7929608,8.553302564,Environmental
1/9/2025 18:00,40.998009,80.7793073,73.97889005,241.0568469,219.0088232,9.653503362,Environmental
1/9/2025 19:00,35.49182866,85.29665228,73.25124503,261.8710939,250.7393131,14.3480344,Environmental
1/9/2025 20:00,36.87516593,82.98441855,66.88199655,250.4671063,208.005011,14.86021093,Environmental
1/9/2025 21:00,39.09109445,78.25576698,75.96809286,206.5876918,179.7179481,12.38751597,Environmental
1/9/2025 22:00,38.18140534,82.0035704,63.36801948,249.5353258,260.0701882,12.47259886,Environmental
1/9/2025 23:00,38.50911964,76.48756872,68.02713574,207.4160422,225.1528084,12.53644933,Environmental
1/10/2025 0:00,33.27314202,74.70866486,64.21267684,230.6929761,221.0696325,3.746793535,Environmental
1/10/2025 1:00,39.84281132,86.03084056,68.74448706,200.3858298,200.0716275,13.6987058,Environmental
1/10/2025 2:00,29.66601716,77.2198127,64.09999611,266.091406,206.497721,11.21186206,Environmental
1/10/2025 3:00,39.69638126,94.68980672,68.98529028,257.5208874,190.2988904,13.57124069,Environmental
1/10/2025 4:00,35.71847346,75.51396669,69.88876103,218.7423131,224.5754006,12.90239882,Environmental
1/10/2025 5:00,38.87880147,67.28881949,69.38095353,264.8405781,182.4402247,6.775701959,Environmental
1/10/2025 6:00,40.62963081,82.16076347,72.05985791,287.1898962,229.3710556,11.97366403,Environmental
1/10/2025 7:00,46.13223658,78.28956354,66.01058618,258.555928,228.7798206,8.419853824,Environmental
1/10/2025 8:00,34.90280894,98.47875538,71.63421735,235.3542924,238.318606,9.672564545,Environmental
1/10/2025 9:00,37.24135566,84.49818298,63.54058866,257.0525441,258.2590962,11.39853299,Environmental
1/10/2025 10:00,36.87136369,75.94315776,67.94830013,244.9207464,212.4438693,12.74893432,Environmental
1/10/2025 11:00,32.80037269,86.8960004,68.10156737,257.5389557,197.4602418,13.9858932,Environmental
1/10/2025 12:00,41.73690488,87.67672421,62.42622612,266.5824214,228.0971018,5.184186259,Environmental
1/10/2025 13:00,37.92710785,82.91627591,72.78037637,253.5452273,225.8246283,14.42083418,Environmental
1/10/2025 14:00,41.67810173,57.06356037,68.41280723,246.7069794,184.9580285,10.28254917,Environmental
1/10/2025 15:00,41.74627332,71.30745712,71.68200469,231.6835305,206.5617595,14.4321809,Environmental
1/10/2025 16:00,36.37232654,83.69769991,60.64390942,287.2463512,232.0530489,9.452500472,Environmental
1/10/2025 17:00,39.72663953,68.72144457,75.91265371,243.5203045,215.9186097,8.525033155,Environmental
1/10/2025 18:00,36.25804579,85.55736489,71.27953425,263.0349628,219.8241062,11.53959943,Environmental
1/10/2025 19:00,36.74345377,97.83785473,62.16034792,275.2187465,247.358149,7.443523582,Environmental
1/10/2025 20:00,44.68782083,87.96392226,74.85569503,250.5604437,215.6554768,9.371773519,Environmental
1/10/2025 21:00,39.17159179,91.2094902,70.90657109,231.7711275,236.4885412,12.76345224,Environmental
1/10/2025 22:00,39.96397859,85.96399125,68.64535935,231.4202167,202.6361314,5.093610255,Environmental
1/10/2025 23:00,38.71084583,79.33240973,67.80006148,190.8876235,195.0536506,13.36252195,Environmental
1/11/2025 0:00,36.006122,82.88473342,63.04657285,278.7741096,217.1194468,10.87012119,Environmental
1/11/2025 1:00,44.97733938,92.1315208,68.46717189,238.1355963,213.4890998,11.52969475,Environmental
1/11/2025 2:00,37.6843276,76.83804684,77.33590625,247.7158022,265.9917819,10.27222769,Environmental
1/11/2025 3:00,43.35595518,82.85855538,74.81480287,235.507779,202.9248155,11.37911787,Environmental
1/11/2025 4:00,40.96565973,80.32205202,63.56803332,222.7948327,191.457272,4.697133661,Environmental
1/11/2025 5:00,38.32845608,89.00035137,69.93292107,204.7917049,216.1847908,9.51160301,Environmental
1/11/2025 6:00,44.28799625,68.3428967,68.04661199,284.1170536,228.9995668,11.68993922,Environmental
1/11/2025 7:00,38.34375331,82.63954831,73.88804765,233.8102736,237.5611716,5.880990949,Environmental
1/11/2025 8:00,38.98510392,81.42992771,66.91853456,249.5462945,207.5491969,6.784896019,Environmental
1/11/2025 9:00,36.93915578,71.16809092,71.61398732,226.9982901,234.2395405,6.455562796,Environmental
1/11/2025 10:00,36.30111525,75.00317273,76.62573364,256.6057989,215.7653239,11.49615832,Environmental
1/11/2025 11:00,31.67842296,79.65493128,79.98757089,252.6469301,221.3582634,11.64438514,Environmental
1/11/2025 12:00,40.68681573,64.02026646,61.58836759,254.2058258,205.7024688,13.93607579,Environmental
1/11/2025 13:00,37.05447683,64.52375411,63.65993042,195.0064796,215.3174893,9.434847618,Environmental
1/11/2025 14:00,36.72661187,88.63103231,75.99259918,246.5922315,177.3061267,11.85184474,Environmental
1/11/2025 15:00,39.66608069,82.47513256,74.90739875,226.7034381,260.1751077,7.121716741,Environmental
1/11/2025 16:00,40.24766878,66.50121844,65.34867656,280.3273729,214.7820035,12.51976782,Environmental
1/11/2025 17:00,38.71086617,79.16033475,76.81925162,245.2668235,184.3852378,7.590279724,Environmental
1/11/2025 18:00,39.65357519,83.16407285,62.16470875,235.5131496,208.365573,8.903591218,Environmental
1/11/2025 19:00,33.87225923,74.97303114,66.35694757,265.4306652,236.1824262,9.562568626,Environmental
1/11/2025 20:00,36.82388061,81.1193945,65.91712446,227.0633584,201.1955758,8.095560508,Environmental
1/11/2025 21:00,34.5095786,81.29647647,73.64857837,218.258034,220.5025742,9.340192614,Environmental
1/11/2025 22:00,39.02452606,79.89648986,62.7320036,224.752214,220.5884715,13.08634276,Environmental
1/11/2025 23:00,31.35743789,82.76581264,75.94811003,246.9394825,231.0040499,7.890792757,Environmental
1/12/2025 0:00,37.6419014,67.03269185,58.27828346,268.855316,200.3001014,8.633416465,Environmental
1/12/2025 1:00,33.84067324,68.72024238,69.1308115,235.4084561,227.55942,11.35761526,Environmental
1/12/2025 2:00,38.96254894,81.90880633,77.88884102,228.6481246,218.9013027,13.39806946,Environmental
